,market_ret
2018-07-26,-0.0073773782
2018-07-27,-0.0029947692999999997
2018-07-30,-0.0015813996
2018-07-31,0.0025623119999999997
2018-08-01,-0.0180319788
2018-08-02,-0.0200067714
2018-08-03,-0.0099641481
2018-08-06,-0.0128761668
2018-08-07,0.027435566100000003
2018-08-08,-0.012702284800000001
2018-08-09,0.0183348848
2018-08-10,0.00033213069999999995
2018-08-13,-0.0033763341000000004
2018-08-14,-0.001761531
2018-08-15,-0.020750713599999998
2018-08-16,-0.006633929899999999
2018-08-17,-0.0133911767
2018-08-20,0.0110528946
2018-08-21,0.0131039645
2018-08-22,-0.0070297807
2018-08-23,0.0036897405999999997
2018-08-24,0.0017640597
2018-08-27,0.0188567521
2018-08-28,-0.0010493729000000001
2018-08-29,-0.0031267675
2018-08-30,-0.0113956814
2018-08-31,-0.0045609938
2018-09-03,-0.0016569122999999999
2018-09-04,0.0109698323
2018-09-05,-0.016812306200000002
2018-09-06,-0.0047123938
2018-09-07,0.0039782391
2018-09-10,-0.0121438003
2018-09-11,-0.0017549456
2018-09-12,-0.003260883
2018-09-13,0.011471023
2018-09-14,-0.0018370207
2018-09-17,-0.0111329133
2018-09-18,0.0181618927
2018-09-19,0.01144473
2018-09-20,-0.0005882783
2018-09-21,0.025003629200000002
2018-09-25,-0.0058432132
2018-09-26,0.0092317589
2018-09-27,-0.0053578555000000005
2018-09-28,0.010593726999999999
2018-10-08,-0.0371594082
2018-10-09,0.0016574941
2018-10-10,0.0017727589
2018-10-11,-0.0522332097
2018-10-12,0.0090789185
2018-10-15,-0.014888915499999999
2018-10-16,-0.0084766222
2018-10-17,0.0060025222
2018-10-18,-0.029354695899999998
2018-10-19,0.025758575000000002
2018-10-22,0.0409380218
2018-10-23,-0.0226190208
2018-10-24,0.0032640345
2018-10-25,0.0001937544
2018-10-26,-0.001902105
2018-10-29,-0.0218341073
2018-10-30,0.0102060369
2018-10-31,0.0135258759
2018-11-01,0.001327041
2018-11-02,0.0269503482
2018-11-05,-0.0041269188000000005
2018-11-06,-0.0022788813
2018-11-07,-0.006773969800000001
2018-11-08,-0.0021617042
2018-11-09,-0.013947583400000001
2018-11-12,0.012177593200000001
2018-11-13,0.0092605282
2018-11-14,-0.008526564
2018-11-15,0.0136491604
2018-11-16,0.0040999256
2018-11-19,0.0091082123
2018-11-20,-0.0213267441
2018-11-21,0.0021357183
2018-11-22,-0.0022897937
2018-11-23,-0.0249300502
2018-11-26,-0.0014239287
2018-11-27,-0.0004390463
2018-11-28,0.0105089986
2018-11-29,-0.0131808506
2018-11-30,0.0080796718
2018-12-03,0.0257363502
2018-12-04,0.0042035967
2018-12-05,-0.0060588358
2018-12-06,-0.0168404084
2018-12-07,0.0002711136
2018-12-10,-0.008175870699999999
2018-12-11,0.0036779252
2018-12-12,0.0031087996
2018-12-13,0.012257736200000001
2018-12-14,-0.0153028279
2018-12-17,0.0016320059
2018-12-18,-0.008208012300000001
2018-12-19,-0.0105121399
2018-12-20,-0.005214971299999999
2018-12-21,-0.0078922669
2018-12-24,0.0042748127
2018-12-25,-0.0087803869
2018-12-26,-0.0026050186
2018-12-27,-0.0060871541
2018-12-28,0.0043533725
2019-01-02,-0.0114700844
2019-01-03,-0.0003765073
2019-01-04,0.0204943038
2019-01-07,0.0072451113
2019-01-08,-0.0026159763000000004
2019-01-09,0.0070781585
2019-01-10,-0.0036340985
2019-01-11,0.0073893776
2019-01-14,-0.0070740773
2019-01-15,0.013636751
2019-01-16,3.0034900000000003e-05
2019-01-17,-0.0041958478
2019-01-18,0.0142084991
2019-01-21,0.005586967900000001
2019-01-22,-0.0118004938
2019-01-23,0.0005039338
2019-01-24,0.0041415665
2019-01-25,0.0038700178
2019-01-28,-0.0018244445
2019-01-29,-0.0010485654
2019-01-30,-0.0071997586999999995
2019-01-31,0.0034931221
2019-02-01,0.0130233922
2019-02-11,0.0136212894
2019-02-12,0.006781614700000001
2019-02-13,0.0184043998
2019-02-14,-0.0005028907
2019-02-15,-0.013720227
2019-02-18,0.0268311969
2019-02-19,0.0004680948
2019-02-20,0.0020223934
2019-02-21,-0.0034107039
2019-02-22,0.0190511582
2019-02-25,0.05600732210000001
2019-02-26,-0.0066751801
2019-02-27,0.0041842025
2019-02-28,-0.0043571991
2019-03-01,0.0180387737
2019-03-04,0.011212573100000001
2019-03-05,0.0088093922
2019-03-06,0.015667529899999998
2019-03-07,0.0013922186
2019-03-08,-0.043959475
2019-03-11,0.0192369583
2019-03-12,0.0110059077
2019-03-13,-0.010899559000000001
2019-03-14,-0.011981131
2019-03-15,0.010387653699999999
2019-03-18,0.024709645199999998
2019-03-19,-0.0017577087
2019-03-20,-0.000108283
2019-03-21,0.0034991778000000003
2019-03-22,0.0008685278000000001
2019-03-25,-0.019688940800000002
2019-03-26,-0.015095441199999999
2019-03-27,0.008549677799999999
2019-03-28,-0.009189142099999999
2019-03-29,0.0319921238
2019-04-01,0.0257551707
2019-04-02,0.0020381591
2019-04-03,0.0124251504
2019-04-04,0.0094133772
2019-04-08,-0.0005424492
2019-04-09,-0.0015860403
2019-04-10,0.0006994553000000001
2019-04-11,-0.016029958
2019-04-12,-0.00041890780000000005
2019-04-15,-0.0033992702000000003
2019-04-16,0.0238566051
2019-04-17,0.0029260224
2019-04-18,-0.0039583921
2019-04-19,0.0063368692
2019-04-22,-0.017046210699999998
2019-04-23,-0.005116199700000001
2019-04-24,0.0009441336
2019-04-25,-0.0242963728
2019-04-26,-0.011981204700000001
2019-04-29,-0.0077437819
2019-04-30,0.005172378
2019-05-06,-0.0558336511
2019-05-07,0.0068560285
2019-05-08,-0.011151654799999999
2019-05-09,-0.0147914992
2019-05-10,0.0309569742
2019-05-13,-0.0120772224
2019-05-14,-0.0069229980000000005
2019-05-15,0.0190966832
2019-05-16,0.0057961094999999995
2019-05-17,-0.0248382876
2019-05-20,-0.0040563492
2019-05-21,0.012319425699999999
2019-05-22,-0.0049085868
2019-05-23,-0.0135523179
2019-05-24,0.0001680973
2019-05-27,0.0138042313
2019-05-28,0.0060615863
2019-05-29,0.0016446553
2019-05-30,-0.0030504035000000003
2019-05-31,-0.002446585
2019-06-03,-0.0029720949
2019-06-04,-0.0096193155
2019-06-05,-0.00030122840000000004
2019-06-06,-0.0117495238
2019-06-10,0.0086047171
2019-06-11,0.025800364899999997
2019-06-12,-0.0055837952
2019-06-13,0.0004677973
2019-06-14,-0.009882811299999999
2019-06-17,0.0019596983000000003
2019-06-18,0.0008781965999999999
2019-06-19,0.0095651864
2019-06-20,0.023756128300000002
2019-06-21,0.0049752293
2019-06-24,0.0020545438999999997
2019-06-25,-0.0086678251
2019-06-26,-0.0019416353999999999
2019-06-27,0.0068907746
2019-06-28,-0.005977791099999999
2019-07-01,0.022164180999999998
2019-07-02,-0.00031528100000000005
2019-07-03,-0.0094218262
2019-07-04,-0.0033212688000000003
2019-07-05,0.0019332842
2019-07-08,-0.025803348599999998
2019-07-09,-0.0017501752000000001
2019-07-10,-0.0044147154
2019-07-11,0.0008433773999999999
2019-07-12,0.0043818875
2019-07-15,0.0039716487
2019-07-16,-0.0015527574
2019-07-17,-0.0020166687
2019-07-18,-0.010409004
2019-07-19,0.0079360905
2019-07-22,-0.012730522
2019-07-23,0.0044928011
2019-07-24,0.0080459813
2019-07-25,0.004817401
2019-07-26,0.0024446781
2019-07-29,-0.0012001871
2019-07-30,0.0038528639999999997
2019-07-31,-0.0067175567
2019-08-01,-0.0080953975
2019-08-02,-0.014070708999999999
2019-08-05,-0.0161591786
2019-08-06,-0.0155732295
2019-08-07,-0.0031957593
2019-08-08,0.0093448158
2019-08-09,-0.0070848916
2019-08-12,0.0145026232
2019-08-13,-0.0063001191
2019-08-14,0.004166577899999999
2019-08-15,0.0024504127
2019-08-16,0.0028504179000000004
2019-08-19,0.020990049
2019-08-20,-0.0010734294
2019-08-21,0.0001144097
2019-08-22,0.0010780359
2019-08-23,0.0048516773
2019-08-26,-0.0116855472
2019-08-27,0.013488734799999999
2019-08-28,-0.0029070428999999997
2019-08-29,-0.0009804556999999999
2019-08-30,-0.0016197961999999998
2019-09-02,0.0131208236
2019-09-03,0.0020681532999999998
2019-09-04,0.009302515099999999
2019-09-05,0.0096209807
2019-09-06,0.0046005097
2019-09-09,0.0083802804
2019-09-10,-0.0011691588
2019-09-11,-0.0041012148
2019-09-12,0.0074525432
2019-09-16,-0.00015858219999999998
2019-09-17,-0.0173674911
2019-09-18,0.0025320691
2019-09-19,0.004561908
2019-09-20,0.0023898411
2019-09-23,-0.0097690074
2019-09-24,0.0027758438000000003
2019-09-25,-0.010018320899999999
2019-09-26,-0.0089140929
2019-09-27,0.0010513513
2019-09-30,-0.0092006356
2019-10-08,0.0028849068
2019-10-09,0.0038736664999999997
2019-10-10,0.0078137164
2019-10-11,0.0088018139
2019-10-14,0.0115102763
2019-10-15,-0.0055977901
2019-10-16,-0.004123473999999999
2019-10-17,-0.0004626831
2019-10-18,-0.0131637557
2019-10-21,0.0005025626
2019-10-22,0.0050217411
2019-10-23,-0.004319383600000001
2019-10-24,-0.00023704639999999998
2019-10-25,0.004764221
2019-10-28,0.0085000582
2019-10-29,-0.008682338099999999
2019-10-30,-0.0050285088
2019-10-31,-0.0034922352000000003
2019-11-01,0.0099496558
2019-11-04,0.0058456848
2019-11-05,0.005400888499999999
2019-11-06,-0.0043344243
2019-11-07,3.99181e-05
2019-11-08,-0.0048777755
2019-11-11,-0.018288434
2019-11-12,0.0016662001
2019-11-13,-0.0032874377999999997
2019-11-14,0.0015932586000000002
2019-11-15,-0.0063668143
2019-11-18,0.0061760571
2019-11-19,0.0085214486
2019-11-20,-0.0078178159
2019-11-21,-0.0025473596999999997
2019-11-22,-0.0063194863
2019-11-25,0.0072368502000000005
2019-11-26,0.0003067268
2019-11-27,-0.0013296938
2019-11-28,-0.0046504976
2019-11-29,-0.0061294046
2019-12-02,0.0013321466000000002
2019-12-03,0.0030918623
2019-12-04,-0.0022820753
2019-12-05,0.0074190207
2019-12-06,0.0043266895
2019-12-09,0.0008461156
2019-12-10,0.0009738281
2019-12-11,0.0024342926
2019-12-12,-0.0029814486
2019-12-13,0.0178269816
2019-12-16,0.0056327233
2019-12-17,0.0127427609
2019-12-18,-0.0017792023000000002
2019-12-19,7.093e-06
2019-12-20,-0.0040198659
2019-12-23,-0.0140389937
2019-12-24,0.006726619299999999
2019-12-25,-0.0002682486
2019-12-26,0.008542964699999999
2019-12-27,-0.0007711429
2019-12-30,0.0116432568
2019-12-31,0.0033223752
2020-01-02,0.011499073500000002
2020-01-03,-0.0004576044
2020-01-06,-0.0001224145
2020-01-07,0.0069381664
2020-01-08,-0.012209798300000001
2020-01-09,0.0091263062
2020-01-10,-0.0008372533
2020-01-13,0.0075280439
2020-01-14,-0.0028082184
2020-01-15,-0.005401825
2020-01-16,-0.0051638525
2020-01-17,0.00046000729999999996
2020-01-20,0.0065978962
2020-01-21,-0.01409832
2020-01-22,0.0028218216
2020-01-23,-0.0275181822
2020-02-03,-0.0772451972
2020-02-04,0.0133553576
2020-02-05,0.012503307699999999
2020-02-06,0.0171825377
2020-02-07,0.0032980527
2020-02-10,0.005050203
2020-02-11,0.0038701426
2020-02-12,0.0086931532
2020-02-13,-0.0071152436
2020-02-14,0.0037625339
2020-02-17,0.022836655499999997
2020-02-18,0.000452202
2020-02-19,-0.0032059602
2020-02-20,0.0184016485
2020-02-21,0.0031401042
2020-02-24,-0.0027752691
2020-02-25,-0.0059986145
2020-02-26,-0.0083375315
2020-02-27,0.0011379455
2020-02-28,-0.0371156123
2020-03-02,0.0314645282
2020-03-03,0.0073935068000000005
2020-03-04,0.006271148399999999
2020-03-05,0.0199263152
2020-03-06,-0.012099514
2020-03-09,-0.0300610513
2020-03-10,0.0181671148
2020-03-11,-0.0094249733
2020-03-12,-0.0151697949
2020-03-13,-0.0123342834
2020-03-16,-0.0340001036
2020-03-17,-0.0034464416
2020-03-18,-0.018306107000000002
2020-03-19,-0.0097578153
2020-03-20,0.016094194699999998
2020-03-23,-0.031122608399999998
2020-03-24,0.0234085644
2020-03-25,0.0217280239
2020-03-26,-0.005996711300000001
2020-03-27,0.0026374809999999997
2020-03-30,-0.00901431
2020-03-31,0.0011220095
2020-04-01,-0.0057356368
2020-04-02,0.0168645227
2020-04-03,-0.0059880145
2020-04-07,0.020541338200000002
2020-04-08,-0.0019125319
2020-04-09,0.0037419612000000003
2020-04-10,-0.0103585982
2020-04-13,-0.0048571295
2020-04-14,0.0158945898
2020-04-15,-0.0056976610000000006
2020-04-16,0.0031164558999999996
2020-04-17,0.0065815347
2020-04-20,0.0049527311
2020-04-21,-0.008953208499999999
2020-04-22,0.0060017758
2020-04-23,-0.0019272285
2020-04-24,-0.010558431
2020-04-27,0.0024800881
2020-04-28,-0.0019429622999999998
2020-04-29,0.0044192145
2020-04-30,0.0133358966
2020-05-06,0.0063138045
2020-05-07,-0.0022990541
2020-05-08,0.0082956669
2020-05-11,-0.0001873352
2020-05-12,-0.001121182
2020-05-13,0.0022455381
2020-05-14,-0.0095606718
2020-05-15,-0.0006561935000000001
2020-05-18,0.0024260067
2020-05-19,0.0080539258
2020-05-20,-0.0051191344
2020-05-21,-0.005483889699999999
2020-05-22,-0.0188841495
2020-05-25,0.00149419
2020-05-26,0.010141202
2020-05-27,-0.003422989
2020-05-28,0.003319969
2020-05-29,0.0021535568
2020-06-01,0.022115053699999998
2020-06-02,0.0020466613
2020-06-03,0.0006753958
2020-06-04,-0.0014095029
2020-06-05,0.0039560495
2020-06-08,0.0023788391000000002
2020-06-09,0.006242964100000001
2020-06-10,-0.0041808638
2020-06-11,-0.0077641378
2020-06-12,-0.00039576890000000005
2020-06-15,-0.010175629299999999
2020-06-16,0.014435383500000001
2020-06-17,0.0014065664
2020-06-18,0.0011724281000000001
2020-06-19,0.0096345574
2020-06-22,-0.0007960549999999999
2020-06-23,0.001803747
2020-06-24,0.0030061735
2020-06-29,-0.0060526244
2020-06-30,0.0078195414
2020-07-01,0.0138396685
2020-07-02,0.0213445821
2020-07-03,0.0201397522
2020-07-06,0.0571134802
2020-07-07,0.0037373675
2020-07-08,0.0173684151
2020-07-09,0.013854629
2020-07-10,-0.0194955737
2020-07-13,0.0177234376
2020-07-14,-0.00832568
2020-07-15,-0.0156135154
2020-07-16,-0.044984262700000006
2020-07-17,0.0012554443000000002
2020-07-20,0.0311189468
2020-07-21,0.0020354245000000003
2020-07-22,0.0036944261000000003
2020-07-23,-0.0024161131
2020-07-24,-0.0385977584
2020-07-27,0.0026459221
2020-07-28,0.007092665000000001
2020-07-29,0.020629652100000003
2020-07-30,-0.002346328
2020-07-31,0.0070537741
2020-08-03,0.0175103282
2020-08-04,0.001105029
2020-08-05,0.0017431331
2020-08-06,0.0026345312
2020-08-07,-0.0095757429
2020-08-10,0.007518466099999999
2020-08-11,-0.0115298875
2020-08-12,-0.006294184
2020-08-13,0.00044000699999999996
2020-08-14,0.0118566539
2020-08-17,0.0234225851
2020-08-18,0.0035734548
2020-08-19,-0.012448417
2020-08-20,-0.0129777959
2020-08-21,0.004989359400000001
2020-08-24,0.001465917
2020-08-25,-0.0035621642999999997
2020-08-26,-0.012994897
2020-08-27,0.0061187983000000005
2020-08-28,0.0160274603
2020-08-31,-0.0023882379
2020-09-01,0.00439656
2020-09-02,-0.0017020725
2020-09-03,-0.0058215138
2020-09-04,-0.0087486469
2020-09-07,-0.0187091032
2020-09-08,0.0072363382
2020-09-09,-0.0186312819
2020-09-10,-0.006085027400000001
2020-09-11,0.0078899825
2020-09-14,0.0056643373
2020-09-15,0.005143841999999999
2020-09-16,-0.0035668213
2020-09-17,-0.0041077072
2020-09-18,0.020686758799999996
2020-09-21,-0.006337337199999999
2020-09-22,-0.012853311499999999
2020-09-23,0.0016519554
2020-09-24,-0.017237527500000002
2020-09-25,-0.0011660856999999999
2020-09-28,-0.0005849815
2020-09-29,0.0021210961
2020-09-30,-0.0019561095
2020-10-09,0.0167878264
2020-10-12,0.0264018913
2020-10-13,0.0003825259
2020-10-14,-0.0056467596
2020-10-15,-0.0025727539
2020-10-16,0.0012529323
2020-10-19,-0.0071008862
2020-10-20,0.0046596291
2020-10-21,-0.0009249113
2020-10-22,-0.0037666487
2020-10-23,-0.010416089
2020-10-26,-0.008199640900000001
2020-10-27,0.000983323
2020-10-28,0.004585388
2020-10-29,0.0010673435
2020-10-30,-0.0147262189
2020-11-02,0.0001820729
2020-11-03,0.014249022
2020-11-04,0.0019460884
2020-11-05,0.0130263551
2020-11-06,-0.0024018012
2020-11-09,0.0185905024
2020-11-10,-0.0040267553000000005
2020-11-11,-0.0053408354000000005
2020-11-12,-0.0010543047999999999
2020-11-13,-0.0085585352
2020-11-16,0.011136989399999998
2020-11-17,-0.0021136137
2020-11-18,0.0022181536
2020-11-19,0.0047154973
2020-11-20,0.004352875
2020-11-23,0.010884006699999999
2020-11-24,-0.0034170257999999996
2020-11-25,-0.011900444400000001
2020-11-26,0.0022026409
2020-11-27,0.0114471074
2020-11-30,-0.0048563699
2020-12-01,0.0177439993
2020-12-02,-0.000741004
2020-12-03,-0.0021002612
2020-12-04,0.00071046
2020-12-07,-0.0081222351
2020-12-08,-0.0018809908
2020-12-09,-0.011205605700000001
2020-12-10,0.00038903140000000005
2020-12-11,-0.0077327800999999995
2020-12-14,0.0065514935
2020-12-15,-0.0005602353000000001
2020-12-16,-7.40668e-05
2020-12-17,0.0112533974
2020-12-18,-0.0029302706
2020-12-21,0.007562322999999999
2020-12-22,-0.0186480946
2020-12-23,0.0076076725999999996
2020-12-24,-0.005678410900000001
2020-12-25,0.0099459331
2020-12-28,0.0002128034
2020-12-29,-0.0053717006
2020-12-30,0.010481243099999999
2020-12-31,0.0171672022
2021-01-04,0.0086059613
2021-01-05,0.0073418799
2021-01-06,0.0062913103
2021-01-07,0.0071328582
2021-01-08,-0.0017047123
2021-01-11,-0.010814910300000001
2021-01-12,0.021758784599999997
2021-01-13,-0.0026846425000000003
2021-01-14,-0.009099852299999999
2021-01-15,0.0001327013
2021-01-18,0.0083686871
2021-01-19,-0.0082982324
2021-01-20,0.0046855897
2021-01-21,0.0106533966
2021-01-22,-0.0040081308
2021-01-25,0.0048488257
2021-01-26,-0.015122930299999999
2021-01-27,0.0010960296
2021-01-28,-0.0190760681
2021-01-29,-0.0063068732
2021-02-01,0.006377823299999999
2021-02-02,0.0081024257
2021-02-03,-0.0046345106
2021-02-04,-0.0043922227
2021-02-05,-0.0015781046
2021-02-08,0.0103290508
2021-02-09,0.0201113579
2021-02-10,0.0143191779
2021-02-18,0.0055454479
2021-02-19,0.0056622797
2021-02-22,-0.0145348101
2021-02-23,-0.001671295
2021-02-24,-0.0198763196
2021-02-25,0.0058825561
2021-02-26,-0.0211895201
2021-03-01,0.012059968800000001
2021-03-02,-0.012054007499999998
2021-03-03,0.0194702934
2021-03-04,-0.0205241432
2021-03-05,-0.00042954289999999997
2021-03-08,-0.023007683
2021-03-09,-0.018156849200000002
2021-03-10,-0.0004628356
2021-03-11,0.023555774399999996
2021-03-12,0.0047271449999999994
2021-03-15,-0.0095949477
2021-03-16,0.007832814700000001
2021-03-17,-0.00034307850000000003
2021-03-18,0.0050840056
2021-03-19,-0.0168650163
2021-03-22,0.011389026
2021-03-23,-0.0092728224
2021-03-24,-0.013028897900000001
2021-03-25,-0.0010303052
2021-03-26,0.0162728441
2021-03-29,0.004964154
2021-03-30,0.00622386
2021-03-31,-0.0042714728
2021-04-01,0.0070948948
2021-04-02,0.005210378799999999
2021-04-06,-0.0004089666
2021-04-07,-0.0009594692000000001
2021-04-08,0.0008418147
2021-04-09,-0.0091535099
2021-04-12,-0.0109339407
2021-04-13,-0.0048279966
2021-04-14,0.0059624257
2021-04-15,-0.0051902684
2021-04-16,0.0081289796
2021-04-19,0.0148632567
2021-04-20,-0.0013244388
2021-04-21,-3.7144e-06
2021-04-22,-0.0022505494000000003
2021-04-23,0.0026123817
2021-04-26,-0.0094987401
2021-04-27,0.00042000299999999996
2021-04-28,0.0041994868
2021-04-29,0.0051583592000000004
2021-04-30,-0.008070647
2021-05-06,-0.0016170677
2021-05-07,-0.006511671
2021-05-10,0.0026666089
2021-05-11,0.0040415802
2021-05-12,0.0060740381
2021-05-13,-0.0095921414
2021-05-14,0.0177400378
2021-05-17,0.0078042017
2021-05-18,0.0032404335
2021-05-19,-0.0051146575000000005
2021-05-20,-0.0011450699
2021-05-21,-0.0058134654
2021-05-24,0.003076158
2021-05-25,0.0240357219
2021-05-26,0.0033549437
2021-05-27,0.004311762
2021-05-28,-0.0022351437
2021-05-31,0.004080472
2021-06-01,0.0025547111
2021-06-02,-0.0076077455000000006
2021-06-03,-0.0035933568
2021-06-04,0.0021295057
2021-06-07,0.0021427151
2021-06-08,-0.0053992162
2021-06-09,0.0031535935
2021-06-10,0.0054192011
2021-06-11,-0.0058465036000000005
2021-06-15,-0.0092455234
2021-06-16,-0.010749097700000002
2021-06-17,0.0020677428
2021-06-18,-0.0001439186
2021-06-21,0.0011590604
2021-06-22,0.0079988494
2021-06-23,0.0024759291
2021-06-24,0.0001216975
2021-06-25,0.011469545699999998
2021-06-28,-0.0003297518
2021-06-29,-0.0092043467
2021-06-30,0.0050428779
2021-07-01,-0.0006725891000000001
2021-07-02,-0.0195113851
2021-07-05,0.0044227802
2021-07-06,-0.0011496688
2021-07-07,0.0066444419
2021-07-08,-0.0079386209
2021-07-09,-0.00040158800000000003
2021-07-12,0.0067387929
2021-07-13,0.0052669568
2021-07-14,-0.0106606365
2021-07-15,0.010227884
2021-07-16,-0.0070937748
2021-07-19,-5.12248e-05
2021-07-20,-0.0006589204
2021-07-21,0.0073147109
2021-07-22,0.0033888432
2021-07-23,-0.006808338000000001
2021-07-26,-0.0233651375
2021-07-27,-0.0248764442
2021-07-28,-0.0057949535
2021-07-29,0.0149139269
2021-07-30,-0.0042109502
2021-08-02,0.019700017400000002
2021-08-03,-0.0047034231
2021-08-04,0.0084765873
2021-08-05,-0.0030684007
2021-08-06,-0.0024004853
2021-08-09,0.0105276758
2021-08-10,0.0101000826
2021-08-11,0.0007621679000000001
2021-08-12,-0.0022317422
2021-08-13,-0.0023940791
2021-08-16,0.000297415
2021-08-17,-0.0200061996
2021-08-18,0.0111140606
2021-08-19,-0.0056613146
2021-08-20,-0.0110287687
2021-08-23,0.014529749000000002
2021-08-24,0.010738418599999999
2021-08-25,0.007373143800000001
2021-08-26,-0.0109364982
2021-08-27,0.0058521886
2021-08-30,0.0017019402
2021-08-31,0.0044751483
2021-09-01,0.0065352683
2021-09-02,0.0083938755
2021-09-03,-0.0042557739
2021-09-06,0.011202645300000001
2021-09-07,0.0151102778
2021-09-08,-0.0003808152
2021-09-09,0.0048822284
2021-09-10,0.0027025047000000003
2021-09-13,0.0033112704999999996
2021-09-14,-0.014203368000000001
2021-09-15,-0.0017414671
2021-09-16,-0.013437637
2021-09-17,0.0019057179
2021-09-22,0.0040186872
2021-09-23,0.0037841364
2021-09-24,-0.0080042108
2021-09-27,-0.008368678899999999
2021-09-28,0.005411280000000001
2021-09-29,-0.0183009448
2021-09-30,0.009012937399999999
2021-10-08,0.0067260869
2021-10-11,-0.00012747180000000002
2021-10-12,-0.0124655154
2021-10-13,0.0041799737
2021-10-14,-0.0009778306
2021-10-15,0.0039588515
2021-10-18,-0.0011836133
2021-10-19,0.0070107716
2021-10-20,-0.0017122565
2021-10-21,0.0021695562
2021-10-22,-0.0033881043
2021-10-25,0.0076087123
2021-10-26,-0.0033865277999999997
2021-10-27,-0.0098210278
2021-10-28,-0.012320280699999998
2021-10-29,0.0082194644
2021-11-01,-0.0008052803
2021-11-02,-0.010961045199999998
2021-11-03,-0.0020228899
2021-11-04,0.0080973566
2021-11-05,-0.0100083199
2021-11-08,0.0020229022
2021-11-09,0.0023926502999999997
2021-11-10,-0.0041460486000000005
2021-11-11,0.0115460683
2021-11-12,0.0017873713
2021-11-15,-0.0016381565000000002
2021-11-16,-0.0032592452999999997
2021-11-17,0.0044237489
2021-11-18,-0.0047084749
2021-11-19,0.0112655667
2021-11-22,0.0060966358
2021-11-23,0.00195688
2021-11-24,0.0010066899
2021-11-25,-0.0023725037
2021-11-26,-0.005605021700000001
2021-11-29,-0.0003907309
2021-11-30,0.00033412890000000003
2021-12-01,0.0036471693
2021-12-02,-0.0008525574
2021-12-03,0.0094006557
2021-12-06,-0.0050246544
2021-12-07,0.0016109241999999998
2021-12-08,0.011815927100000002
2021-12-09,0.009752039
2021-12-10,-0.0018222773999999999
2021-12-13,0.0040187403
2021-12-14,-0.0053127586
2021-12-15,-0.0037948666
2021-12-16,0.0075078058000000005
2021-12-17,-0.0116059903
2021-12-20,-0.0106712604
2021-12-21,0.0087720345
2021-12-22,-0.0006916451
2021-12-23,0.0057199796
2021-12-24,-0.006940226900000001
2021-12-27,-0.0005747289
2021-12-28,0.0039097072
2021-12-29,-0.0091212901
2021-12-30,0.0061685846
2021-12-31,0.0056882363
2022-01-04,-0.002045868
2022-01-05,-0.0102283689
2022-01-06,-0.0025303072
2022-01-07,-0.0018227428
2022-01-10,0.0039044094000000003
2022-01-11,-0.0072568984000000005
2022-01-12,0.0084069227
2022-01-13,-0.0117232511
2022-01-14,-0.0095640303
2022-01-17,0.0057962557999999996
2022-01-18,0.0079760203
2022-01-19,-0.0032871376
2022-01-20,-0.0008759254
2022-01-21,-0.0091404852
2022-01-24,0.0004363578
2022-01-25,-0.0258345878
2022-01-26,0.0065849977
2022-01-27,-0.0177738434
2022-01-28,-0.0096656773
2022-02-07,0.0202714331
2022-02-08,0.0067203255
2022-02-09,0.0079119423
2022-02-10,0.0017130439
2022-02-11,-0.0065862913999999995
2022-02-14,-0.0098372257
2022-02-15,0.0050180786
2022-02-16,0.005728814
2022-02-17,0.0006361823
2022-02-18,0.006551807400000001
2022-02-21,-4.15383e-05
2022-02-22,-0.009587515599999999
2022-02-23,0.0092563346
2022-02-24,-0.0169640627
2022-02-25,0.0062536363
2022-02-28,0.0031582201
2022-03-01,0.007662031299999999
2022-03-02,-0.0013308455
2022-03-03,-0.0008837344
2022-03-04,-0.009612875199999999
2022-03-07,-0.021694145800000002
2022-03-08,-0.0235186794
2022-03-09,-0.011277170400000001
2022-03-10,0.0121925873
2022-03-11,0.0041426329
2022-03-14,-0.026048488800000002
2022-03-15,-0.049500845800000005
2022-03-16,0.0348388748
2022-03-17,0.013982419
2022-03-18,0.011206034600000001
2022-03-21,0.0008038270999999999
2022-03-22,0.0018982165
2022-03-23,0.0034267096
2022-03-24,-0.0063490961999999995
2022-03-25,-0.0116988944
2022-03-28,0.0007044306
2022-03-29,-0.0032861693
2022-03-30,0.0195561133
2022-03-31,-0.0044061159
2022-04-01,0.009382471199999999
2022-04-06,0.00021613199999999998
2022-04-07,-0.0142323898
2022-04-08,0.0046822761000000004
2022-04-11,-0.026054182899999997
2022-04-12,0.0145884949
2022-04-13,-0.0082484849
2022-04-14,0.012180401300000001
2022-04-15,-0.0044631126
2022-04-18,-0.004895547
2022-04-19,-0.0004679358
2022-04-20,-0.0134560156
2022-04-21,-0.022609004800000002
2022-04-22,0.0023091052
2022-04-25,-0.051315724400000005
2022-04-26,-0.014371156000000001
2022-04-27,0.0248945608
2022-04-28,0.0058151319
2022-04-29,0.0240557774
2022-05-05,0.0067922139999999995
2022-05-06,-0.0215786854
2022-05-09,0.0008596862
2022-05-10,0.0105532001
2022-05-11,0.0075295366
2022-05-12,-0.0012125075
2022-05-13,0.0095877439
2022-05-16,-0.0034159299999999997
2022-05-17,0.0064896975
2022-05-18,-0.0024952997
2022-05-19,0.003560623
2022-05-20,0.0160164881
2022-05-23,9.21639e-05
2022-05-24,-0.0241288666
2022-05-25,0.011897677
2022-05-26,0.0050342657
2022-05-27,0.0022834625999999998
